Name,sio2,tio2,al2o3,feot,mno,bao,sro,mgo,cao,li2o,na2o,k2o,p2o5,h2o,T,viscosity,Source,Additional comment
Urbain n_26,25.0,0.0,37.5,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,2291.2,-1.321,"Urbain, Bottinga, Richet 1982",
Urbain n_26,25.0,0.0,37.5,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,2248.2,-1.255,"Urbain, Bottinga, Richet 1982",
Urbain n_26,25.0,0.0,37.5,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,2214.2,-1.21,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.1,0.4,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.1,0.19,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.1,0,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.1,-0.16,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.1,-0.31,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2067.1,-0.45,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.1,-0.58,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.1,-0.71,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2225.1,-0.82,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.1,-0.9,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2316.1,-1.02,"Urbain, Bottinga, Richet 1982",
Urbain n_25,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.1,-1.13,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1864.0,1.93,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1906.0,1.73,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1954.0,1.51,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,1.21,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2067.0,1.03,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2143.0,0.76,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2188.0,0.59,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2242.0,0.43,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2285.0,0.29,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2346.0,0.13,"Urbain, Bottinga, Richet 1982",
Urbain n_24,75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2388.0,0.01,"Urbain, Bottinga, Richet 1982",
Urbain n_46,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,2098.0,1.88,"Urbain, Bottinga, Richet 1982",
Urbain n_46,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,2095.0,2.01,"Urbain, Bottinga, Richet 1982",
Urbain n_46,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,2067.0,2.07,"Urbain, Bottinga, Richet 1982",
Urbain n_46,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,2022.0,2.24,"Urbain, Bottinga, Richet 1982",
Urbain n_46,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,1948.0,2.7,"Urbain, Bottinga, Richet 1982",
Urbain n_46,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,1934.0,2.96,"Urbain, Bottinga, Richet 1982",
Urbain n_46,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,1854.0,3.41,"Urbain, Bottinga, Richet 1982",
Urbain n_46,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,1848.0,3.47,"Urbain, Bottinga, Richet 1982",
Urbain n_46,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,1818.0,3.75,"Urbain, Bottinga, Richet 1982",
Urbain n_45,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,2003.0,2.225,"Urbain, Bottinga, Richet 1982",
Urbain n_45,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1993.0,2.287,"Urbain, Bottinga, Richet 1982",
Urbain n_45,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1940.0,2.528,"Urbain, Bottinga, Richet 1982",
Urbain n_45,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1924.0,2.64,"Urbain, Bottinga, Richet 1982",
Urbain n_45,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1887.0,2.845,"Urbain, Bottinga, Richet 1982",
Urbain n_45,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1856.0,2.969,"Urbain, Bottinga, Richet 1982",
Urbain n_45,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1811.0,3.289,"Urbain, Bottinga, Richet 1982",
Urbain n_45,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1761.0,3.624,"Urbain, Bottinga, Richet 1982",
Urbain n_45,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1710.0,3.946,"Urbain, Bottinga, Richet 1982",
Urbain n_45,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1682.0,4.189,"Urbain, Bottinga, Richet 1982",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,1756.2,-0.1,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,1731.2,-0.03,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,1707.2,0.04,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,1682.2,0.12,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,1658.2,0.21,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,1633.2,0.3,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,1609.2,0.39,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,920.2,11.42,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,1658.2,0.17,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,902.2,11.42,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,901.2,11.52,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,898.2,11.64,"Chevrel et al., 2014",
AdMB,48.4,0.5,6.6,16.7,0.4,0.0,0.0,15.6,8.9,0.0,2.7,0.1,0.3,0.0,893.2,11.82,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1767.2,-0.31,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1742.2,-0.25,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1718.2,-0.19,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1693.2,-0.11,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1668.2,-0.04,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,923.2,11.51,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1767.2,-0.34,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1742.2,-0.28,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1718.2,-0.22,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1693.2,-0.17,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1668.2,-0.11,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,1643.2,-0.02,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,911.2,11.42,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,909.2,11.52,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,904.2,11.64,"Chevrel et al., 2014",
HDM,47.7,0.4,6.4,16.2,0.1,0.0,0.0,17.3,9.2,0.0,2.2,0.1,0.3,0.0,897.2,11.82,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1766.1,-0.38,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1741.5,-0.32,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1716.8,-0.25,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1692.2,-0.17,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1667.6,-0.1,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1642.9,-0.02,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1766.1,-0.38,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,898.0,11.51,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1668.2,-0.2,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1792.2,-0.41,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1767.2,-0.45,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1742.2,-0.32,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1718.2,-0.27,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1693.2,-0.23,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1668.2,-0.12,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1767.2,-0.32,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1718.2,-0.33,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,1668.2,-0.16,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,904.2,11.42,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,899.2,11.52,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,897.2,11.64,"Chevrel et al., 2014",
LDM,44.4,0.5,6.2,18.2,0.1,0.0,0.0,17.9,9.0,0.0,3.0,0.2,0.5,0.0,893.2,11.82,"Chevrel et al., 2014",
CS69,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,1973.2,0.134,"Bockris_Lowe, PRS 1954",
CS69,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,2023.2,0.017,"Bockris_Lowe, PRS 1954",
CS69,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,2073.2,-0.071,"Bockris_Lowe, PRS 1954",
CS65,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,1923.2,0,"Bockris_Lowe, PRS 1954",
CS65,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,1973.2,-0.108,"Bockris_Lowe, PRS 1954",
CS65,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,2023.2,-0.218,"Bockris_Lowe, PRS 1954",
CS65,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,2073.2,-0.347,"Bockris_Lowe, PRS 1954",
CS61,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1723.2,0.324,"Bockris_Lowe, PRS 1954",
CS61,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1773.2,0.158,"Bockris_Lowe, PRS 1954",
CS61,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1823.2,0.009,"Bockris_Lowe, PRS 1954",
CS61,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1873.2,-0.137,"Bockris_Lowe, PRS 1954",
CS61,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1923.2,-0.28,"Bockris_Lowe, PRS 1954",
CS61,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1973.2,-0.407,"Bockris_Lowe, PRS 1954",
CS61,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,2023.2,-0.509,"Bockris_Lowe, PRS 1954",
CS61_2,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1723.2,0.316,"Bockris_Lowe, PRS 1954",
CS61_2,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1773.2,0.146,"Bockris_Lowe, PRS 1954",
CS61_2,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1823.2,-0.009,"Bockris_Lowe, PRS 1954",
CS61_2,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1873.2,-0.149,"Bockris_Lowe, PRS 1954",
CS61_2,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1923.2,-0.29,"Bockris_Lowe, PRS 1954",
CS61_2,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1973.2,-0.406,"Bockris_Lowe, PRS 1954",
CS61_2,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,2023.2,-0.523,"Bockris_Lowe, PRS 1954",
CS61_2,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,2073.2,-0.602,"Bockris_Lowe, PRS 1954",
CS61_3,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1723.2,0.326,"Bockris_Lowe, PRS 1954",
CS61_3,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1773.2,0.146,"Bockris_Lowe, PRS 1954",
CS61_3,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1823.2,-0.013,"Bockris_Lowe, PRS 1954",
CS61_3,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1873.2,-0.149,"Bockris_Lowe, PRS 1954",
CS61_3,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1923.2,-0.28,"Bockris_Lowe, PRS 1954",
CS61_3,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,1973.2,-0.409,"Bockris_Lowe, PRS 1954",
CS61_3,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,2023.2,-0.502,"Bockris_Lowe, PRS 1954",
CS58,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,1773.2,-0.029,"Bockris_Lowe, PRS 1954",
CS58,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,1823.2,-0.188,"Bockris_Lowe, PRS 1954",
CS58,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,1873.2,-0.33,"Bockris_Lowe, PRS 1954",
CS58,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,1923.2,-0.447,"Bockris_Lowe, PRS 1954",
CS58,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,1973.2,-0.561,"Bockris_Lowe, PRS 1954",
CS58,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,2023.2,-0.666,"Bockris_Lowe, PRS 1954",
CS58,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,2073.2,-0.745,"Bockris_Lowe, PRS 1954",
CS56,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.0,0.0,1773.2,-0.116,"Bockris_Lowe, PRS 1954",
CS56,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.0,0.0,1823.2,-0.252,"Bockris_Lowe, PRS 1954",
CS56,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.0,0.0,1873.2,-0.393,"Bockris_Lowe, PRS 1954",
CS56,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.0,0.0,1923.2,-0.53,"Bockris_Lowe, PRS 1954",
CS56,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.0,0.0,1973.2,-0.629,"Bockris_Lowe, PRS 1954",
CS56,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.0,0.0,2023.2,-0.71,"Bockris_Lowe, PRS 1954",
CS56,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.0,0.0,2073.2,-0.824,"Bockris_Lowe, PRS 1954",
CS50,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.0,0.0,0.0,0.0,0.0,1823.2,-0.541,"Bockris_Lowe, PRS 1954",
CS50,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.0,0.0,0.0,0.0,0.0,1873.2,-0.662,"Bockris_Lowe, PRS 1954",
CS50,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.0,0.0,0.0,0.0,0.0,1923.2,-0.775,"Bockris_Lowe, PRS 1954",
CS50,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.0,0.0,0.0,0.0,0.0,1973.2,-0.876,"Bockris_Lowe, PRS 1954",
CS50,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.0,0.0,0.0,0.0,0.0,2023.2,-0.975,"Bockris_Lowe, PRS 1954",
CS50,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.0,0.0,0.0,0.0,0.0,2073.2,-1.056,"Bockris_Lowe, PRS 1954",
CS49,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,0.0,0.0,0.0,0.0,1823.2,-0.569,"Bockris_Lowe, PRS 1954",
CS49,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,0.0,0.0,0.0,0.0,1873.2,-0.699,"Bockris_Lowe, PRS 1954",
CS49,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,0.0,0.0,0.0,0.0,1923.2,-0.818,"Bockris_Lowe, PRS 1954",
CS49,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,0.0,0.0,0.0,0.0,1973.2,-0.924,"Bockris_Lowe, PRS 1954",
CS49,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,0.0,0.0,0.0,0.0,2023.2,-1.013,"Bockris_Lowe, PRS 1954",
CS49,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,0.0,0.0,0.0,0.0,2073.2,-1.097,"Bockris_Lowe, PRS 1954",
CS47,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.0,0.0,1823.2,-0.658,"Bockris_Lowe, PRS 1954",
CS47,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.0,0.0,1873.2,-0.78,"Bockris_Lowe, PRS 1954",
CS47,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.0,0.0,1923.2,-0.893,"Bockris_Lowe, PRS 1954",
CS47,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.0,0.0,1973.2,-0.996,"Bockris_Lowe, PRS 1954",
CS47,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.0,0.0,2023.2,-1.081,"Bockris_Lowe, PRS 1954",
CS47,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.0,0.0,2073.2,-1.143,"Bockris_Lowe, PRS 1954",
